Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Computer programming,Programming languages,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6644c725d24370bec6a6e4cc,610188d5ae3b8a7623ef58c4,APPROVED,Not Applicable,2024-05-15T14:31:09.228000Z,2024-05-15T14:46:25.354000Z,2024-05-16T01:48:15.616000Z,2024-05-15T14:46:26.157304Z,917.0,C8MRP57T,168,Yes,"C#, CSS, Javascript, HTML",English,36,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,Yes,Unemployed (and job seeking)
6644c73e88b9d71be3924ea1,64dcf8790e142fae196e80b5,APPROVED,Not Applicable,2024-05-15T14:31:48.927000Z,2024-05-15T14:43:49.838000Z,2024-05-16T01:48:16.024000Z,2024-05-15T14:43:50.446893Z,721.0,C8MRP57T,43,Yes,"C#, C and C++, CSS, Java, Javascript, HTML, PHP, Python, SQL",English,26,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
6644c85566d2e1cbb8775192,614e82d5717d691f24efffc0,APPROVED,Not Applicable,2024-05-15T14:36:05.973000Z,2024-05-15T14:45:02.640000Z,2024-05-16T01:48:16.270000Z,2024-05-15T14:45:03.141993Z,537.0,C8MRP57T,849,Yes,"C and C++, Javascript, Matlab, Python, CSS, HTML","Bengali, English",34,Male,Asian,Bangladesh,Hungary,Bangladesh,Bengali,Yes,Full-Time
6644c9ad6a4b9cdc1478d579,5f0da6848c9769018bb99f27,APPROVED,Not Applicable,2024-05-15T14:41:49.992000Z,2024-05-15T14:56:58.160000Z,2024-05-16T01:48:16.513000Z,2024-05-15T14:56:59.016532Z,909.0,C8MRP57T,980,Yes,"Java, Javascript, HTML, SQL, TypeScript, CSS","Italian, English",34,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
6645685835a985828f199204,6426ef0c682f3da7f5bb5471,APPROVED,Not Applicable,2024-05-16T01:59:31.591000Z,2024-05-16T02:18:06.239000Z,2024-05-16T15:06:20.323000Z,2024-05-16T02:20:03.217514Z,1115.0,C8MRP57T,68,Yes,"C#, CSS, Javascript, HTML, Python, SQL",English,26,Prefer not to say,White,Australia,Australia,Australia,English,Yes,Full-Time
6644c714b0f14feeb7a8e819,60ef6d70f4b82746155c9db3,RETURNED,Not Applicable,2024-05-15T14:31:10.143000Z,,,,,,19,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6644c71ff25a9854ee689dc6,5c5f29a78da44c00015c7d5c,RETURNED,Not Applicable,2024-05-15T14:31:16.170000Z,,,,,,288,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6644c74c8046f59dd440facd,616f4392f44b79776d7962b0,RETURNED,Not Applicable,2024-05-15T14:31:51.744000Z,,,,,,322,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6644c869b33988e1938358be,651cd78d0254035eb74b0f7d,REJECTED,Not Applicable,2024-05-15T14:36:53.867000Z,2024-05-15T14:43:09.529000Z,2024-05-16T01:47:31.297000Z,2024-05-15T14:43:10.106000Z,376.0,C8MRP57T,69,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
